id,Longitud de camino característico,Eficiencia global,Fuerza nodal promedio,Coeficiente de agrupamiento,Transitividad,Asortatividad,Modularidad
002MSVIS,2.899209044922433,0.36927301152938496,19.883477933782245,0.41026420315478296,0.7408931013124218,-0.09465409362744322,0.10925287827418276
003MSVIS,2.8211735206721933,0.3774244682677001,21.46029799939433,0.4054841982462416,0.7777701911822084,-0.1097362915634616,0.09418841644618235
004MSVIS,2.6799434465540357,0.39770324015548597,21.989925631631156,0.3831141703754845,0.7482033883607748,-0.09735754664656027,0.10788460343426218
005MSVIS,2.7123752236018923,0.3931444250457348,22.292148589421632,0.40465008560848575,0.7680806640525538,-0.07492506661332174,0.10147505179023822
010MSVIS,2.852974041148216,0.3731497857817159,21.083122818430272,0.3810947366631357,0.7660905749779789,-0.09457210859111002,0.0970919787937723
011MSVIS,2.6202106987193794,0.4064121441828497,23.185966345694215,0.4057385482320785,0.7778103215980318,-0.09495686254301514,0.09106357225176288
012MSVIS,2.8952796205509936,0.36760445900747046,20.388754549198378,0.4098613166754784,0.7572626471151596,-0.11176435932904458,0.11119036066863716
017MSVIS,2.9397626630673175,0.36157548703466524,20.166186247115668,0.39186410697730173,0.7538700672503489,-0.08672630311129331,0.10767721447862341
018MSVIS,2.937292855134031,0.3619559727008531,20.4595689021254,0.4178299639915839,0.7737465815861441,-0.07333311130471208,0.11253425518668644
019MSVIS,2.722088627467416,0.39118384168670683,22.212741727179345,0.43013241032967536,0.7684851422167025,-0.10133379920292472,0.10013396972006089
021MSVIS,2.6219871209391807,0.4064940009018161,23.365944791238608,0.41141680930062874,0.7741042776812789,-0.11260737125259677,0.09001323442559775
022MSVIS,2.649237637155433,0.4018298884698453,22.88163241604791,0.4318576254922064,0.7712599133023033,-0.08938318410432357,0.0840164612699206
027MSVIS,3.0972810762447414,0.3495347087829675,19.011333580202106,0.3899322157752761,0.7608712658836152,0.016340328252804695,0.09857171876119952
030MSVIS,2.7550884420382404,0.3876765685410344,21.723329506680944,0.4003256197385945,0.7651594921028182,-0.0756462553205999,0.09177934102614367
031MSVIS,2.733681237185919,0.388566389621956,21.995924167243107,0.42065007087460915,0.7640909733013137,-0.10263326420653045,0.08816903107526973
032MSVIS,2.6817262659989884,0.3987293164244967,22.189235261469683,0.4043530320241285,0.7529391499074114,-0.10466360559876366,0.10306859781950015
033MSVIS,3.415041647959824,0.3179310133749002,16.569791359955936,0.37616792603438187,0.727849325134393,-0.01695959539578246,0.11551025691133679
035MSVIS,2.5214872167110705,0.4225384081901527,24.165139108925455,0.4315746149456628,0.7706673282064004,-0.10440230981433063,0.09259706053854097
036MSVIS,3.032471604838319,0.35070301094179906,19.621397733341926,0.38749709142535,0.7603788013702217,-0.10760409788479668,0.10390547597788961
038MSVIS,2.9149680412017847,0.36457974557578404,20.639195085132382,0.41605496690601496,0.7709876109040121,-0.08139977304062138,0.09953852797752531
039MSVIS,2.897890383672532,0.37371494480266687,18.694590317089904,0.38940445802759976,0.7050130020225368,-0.017594165742126373,0.17828934176528174
040MSVIS,2.8873299727982107,0.3700742327933352,20.479385085033098,0.38123106151130476,0.7650238779500219,-0.07899563018891685,0.11407272033744575
041MSVIS,2.7473219914252724,0.38875494906611013,21.742385392858054,0.4295521640356961,0.7635475740390675,-0.1008610498841351,0.10825632527613344
042MSVIS,2.5901773248526627,0.41134868224977766,23.527844470519533,0.40593219986585877,0.7755037690299059,-0.09969691535443727,0.09197253783692554
043MSVIS,2.6871855992639366,0.3958613988472457,22.764502069576125,0.4185035608650199,0.7797512293896443,-0.09173542997180877,0.09141623461003816
